customer_id,Car_id,Purchase_Date,Customer_Name,Customer_Gender,Customer_Country,Customer_City,Customer_Age,Customer_Annual_Income,Company,Body_Style_Model,Engine,Transmission,Color,year_of_model,Price
1265,HUN-MID-818,25/04/2020,Abdelkader Ben Ali,MALE,Qatar,Doha,50,438271,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Grey,2020,60350
1266,HUN-MID-814,25/04/2020,Muna Al-Busaidi,FEMALE,Jordan,Karak,55,391456,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2020,62300
1267,HUN-MID-812,28/04/2020,Ahmed Gabr,MALE,Egypt,Cairo,36,238795,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2020,25100
1268,HUN-MID-813,29/04/2020,Mehdi El-Kebir,MALE,Saudi Arabia,Mecca,47,330293,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2020,25000
1269,HUN-MID-817,29/04/2020,Laith Al-Najjar,MALE,Saudi Arabia,Jeddah,39,80971,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2020,25000
1270,HUN-MID-814,29/04/2020,Bader Al-Hajeri,MALE,Saudi Arabia,Jeddah,48,302098,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2020,62300
1271,HUN-MID-810,29/04/2020,Noura Al-Harthy,FEMALE,Oman,Salalah,35,282659,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2020,23100
1272,HUN-MID-814,29/04/2020,Sultan Al-Ghamdi,MALE,Saudi Arabia,Jeddah,44,325498,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2020,62300
1273,HUN-MID-819,29/04/2020,Turki Al-Otaibi,MALE,Tunisia,Sfax,43,169760,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2020,45300
1274,HUN-MID-817,29/04/2020,Abdullah Al-Mutairi,MALE,Morocco,Rabat,38,250315,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2020,25000
1275,HUN-MID-812,29/04/2020,Nasser Al-Mohannadi,MALE,Algeria,Algiers,50,374325,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2020,25100
1276,HUN-MID-815,29/04/2020,Nasser Al-Kandari,MALE,Kuwait,Kuwait City,46,345800,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2020,21100
1277,HUN-MID-817,30/04/2020,Zineb El-Haddad,FEMALE,United Arab Emirates,Ras Al Khaimah,39,353897,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2020,25000
1278,HUN-MID-811,30/04/2020,Tariq Al-Jbour,MALE,Kuwait,Al Ahmadi,37,307832,hyundai,SEDAN i20,Overhead Camshaft,Auto,Grey,2020,24500
1279,HUN-MID-818,30/04/2020,Khalaf Al-Enezi,MALE,Tunisia,Sfax,47,208496,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2020,60350
1280,HUN-MID-814,30/04/2020,Sultan Al-Ghamdi,MALE,Morocco,Casablanca,44,169919,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2020,62300
1281,HUN-MID-817,30/04/2020,Jaber Al-Marri,MALE,Jordan,Zarqa,49,489140,hyundai,SUV KONA,Overhead Camshaft,Auto,Grey,2020,25000
1282,HUN-MID-817,30/04/2020,Noura Al-Harthy,FEMALE,United Arab Emirates,Sharjah,35,178677,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2020,25000
1283,HUN-MID-817,30/04/2020,Zaid Al-Rumaithi,MALE,Saudi Arabia,Mecca,50,124060,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2020,25000
1284,HUN-MID-810,30/04/2020,Rashid Al-Balushi,MALE,Saudi Arabia,Dammam,52,447855,hyundai,SEDAN i10,Overhead Camshaft,Auto,Grey,2020,23100
1285,HUN-MID-818,30/04/2020,Abdullah Al-Mutairi,MALE,Algeria,Constantine,38,475810,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Red,2020,60350
1286,HUN-MID-819,01/05/2020,Ahmed Al-Shehri,MALE,Saudi Arabia,Jeddah,42,265824,hyundai,SUV CRETA,Overhead Camshaft,Auto,White,2020,45300
1287,HUN-MID-816,01/05/2020,Mehdi El-Kebir,MALE,Algeria,Constantine,47,178978,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Red,2020,12800
1288,HUN-MID-811,01/05/2020,Fatima Al-Mansouri,FEMALE,Morocco,Tangier,37,189451,hyundai,SEDAN i20,Overhead Camshaft,Auto,Black,2020,24500
1289,HUN-MID-818,01/05/2020,Nadia Al-Balooshi,FEMALE,United Arab Emirates,Abu Dhabi,42,159555,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2020,60350
1290,HUN-MID-815,01/05/2020,Leila El-Mansouri,FEMALE,Bahrain,Hamad Town,42,326094,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2020,21100
1291,HUN-MID-813,02/05/2020,Hazem Kamal,MALE,Egypt,Cairo,52,279939,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2020,25000
1292,HUN-MID-811,04/05/2020,Ibrahim Al-Fayez,MALE,Tunisia,Tunis,42,226497,hyundai,SEDAN i20,Overhead Camshaft,Auto,Grey,2020,24500
1293,HUN-MID-817,04/05/2020,Leila El-Khayat,FEMALE,United Arab Emirates,Dubai,47,416161,hyundai,SUV KONA,Overhead Camshaft,Auto,Grey,2020,25000
1294,HUN-MID-819,04/05/2020,Tariq Al-Fayez,MALE,Algeria,Constantine,44,390979,hyundai,SUV CRETA,Overhead Camshaft,Auto,White,2020,45300
1295,HUN-MID-817,07/05/2020,Saad Al-Binali,MALE,Morocco,Tangier,44,227191,hyundai,SUV KONA,Overhead Camshaft,Auto,Grey,2020,25000
1296,HUN-MID-819,07/05/2020,Reda El-Haddadi,MALE,Qatar,Al Rayyan,40,163152,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2020,45300
1297,HUN-MID-813,11/05/2020,Faisal Al-Rashid,MALE,Saudi Arabia,Medina,35,489899,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2020,25000
1298,HUN-MID-813,11/05/2020,Hassan Al-Nahyan,MALE,Saudi Arabia,Jeddah,37,286436,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2020,25000
1299,HUN-MID-812,11/05/2020,Fahad Al-Binali,MALE,Qatar,Al Wakrah,36,225260,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2020,25100
1300,HUN-MID-814,11/05/2020,Nasser Al-Harbi,MALE,Tunisia,Tunis,50,323705,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2020,62300
1301,HUN-MID-811,12/05/2020,Fatma Zaki,FEMALE,Egypt,Giza,34,141734,hyundai,SEDAN i20,Overhead Camshaft,Auto,White,2020,24500
1302,HUN-MID-815,14/05/2020,Ahmed Shawky,MALE,Egypt,Cairo,38,110801,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Blue,2020,21100
1303,HUN-MID-812,16/05/2020,Muna Al-Busaidi,FEMALE,Morocco,Casablanca,55,120034,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2020,25100
1304,HUN-MID-813,16/05/2020,Khalfan Al-Raisi,MALE,United Arab Emirates,Sharjah,55,266549,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2020,25000
1305,HUN-MID-815,16/05/2020,Zinedine Ben Amar,MALE,Qatar,Al Rayyan,51,419406,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2020,21100
1306,HUN-MID-814,16/05/2020,Jassim Al-Misnad,MALE,Qatar,Umm Salal,53,324711,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Grey,2020,62300
1307,HUN-MID-818,16/05/2020,Hassan El-Haddadi,MALE,Tunisia,Bizerte,41,300331,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Grey,2020,60350
1308,HUN-MID-813,17/05/2020,Hamad Al-Azmi,MALE,Saudi Arabia,Jeddah,46,293686,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2020,25000
1309,HUN-MID-814,17/05/2020,Ahmed Al-Habsi,MALE,Qatar,Al Rayyan,52,329754,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2020,62300
1310,HUN-MID-810,17/05/2020,Fahad Al-Obaidly,MALE,Bahrain,Manama,49,489907,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2020,23100
1311,HUN-MID-816,17/05/2020,Mohammad Al-Ketbi,MALE,Bahrain,Riffa,50,382082,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2020,12800
1312,HUN-MID-811,17/05/2020,Dana Al-Rumaithi,FEMALE,Saudi Arabia,Jubail,36,270421,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2020,24500
1313,HUN-MID-816,18/05/2020,Sherif Kamal,MALE,Egypt,Alexandria,41,310513,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2020,12800
1314,HUN-MID-811,22/05/2020,Abdulrahman Al-Shehri,MALE,Tunisia,Tunis,43,471612,hyundai,SEDAN i20,Overhead Camshaft,Auto,Red,2020,24500
1315,HUN-MID-815,22/05/2020,Hicham El-Amrani,MALE,Algeria,Setif,44,100618,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,White,2020,21100
1316,HUN-MID-815,22/05/2020,Zaid Al-Rawashdeh,MALE,Saudi Arabia,Jubail,50,321077,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2020,21100
1317,HUN-MID-819,22/05/2020,Majed Al-Subaie,MALE,Oman,Sur,44,340443,hyundai,SUV CRETA,Overhead Camshaft,Auto,Blue,2020,45300
1318,HUN-MID-816,22/05/2020,Maryam Al-Hammadi,FEMALE,Morocco,Fes,38,337248,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2020,12800
1319,HUN-MID-819,22/05/2020,Salwa Al-Lawati,FEMALE,Morocco,Casablanca,35,166657,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2020,45300
1320,HUN-MID-819,22/05/2020,Rajae Al-Bakkali,FEMALE,Qatar,Al Rayyan,42,191452,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2020,45300
1321,HUN-MID-810,22/05/2020,Samira Benali,FEMALE,Bahrain,Isa Town,40,176803,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2020,23100
1322,HUN-MID-816,24/05/2020,Youssef El-Karim,MALE,Bahrain,Manama,47,134403,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Black,2020,12800
1323,HUN-MID-813,24/05/2020,Hamad Al-Azmi,MALE,Oman,Salalah,46,425759,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2020,25000
1324,HUN-MID-816,24/05/2020,Ali Al-Habsi,MALE,Saudi Arabia,Jeddah,53,190334,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Black,2020,12800
1325,HUN-MID-812,24/05/2020,Rachid El-Mokhtar,MALE,Tunisia,Sfax,44,165933,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2020,25100
1326,HUN-MID-810,24/05/2020,Majed Al-Subaie,MALE,Kuwait,Kuwait City,44,196323,hyundai,SEDAN i10,Overhead Camshaft,Auto,Blue,2020,23100
1327,HUN-MID-815,24/05/2020,Majed Al-Sulaiti,MALE,Morocco,Rabat,45,442592,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2020,21100
1328,HUN-MID-810,24/05/2020,Mubarak Al-Rashidi,MALE,Morocco,Casablanca,38,149683,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2020,23100
1329,HUN-MID-817,24/05/2020,Jaber Al-Marri,MALE,Oman,Sur,49,404782,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2020,25000
1330,HUN-MID-814,25/05/2020,Amina Soliman,FEMALE,Egypt,Cairo,37,312127,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Blue,2020,62300
1331,HUN-MID-811,28/05/2020,Said Al-Busaidi,MALE,Qatar,Al Wakrah,39,422451,hyundai,SEDAN i20,Overhead Camshaft,Auto,Black,2020,24500
1332,HUN-MID-813,28/05/2020,Ali Al-Raisi,MALE,Saudi Arabia,Riyadh,44,284071,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2020,25000
1333,HUN-MID-819,28/05/2020,Abdulaziz Al-Rashid,MALE,Saudi Arabia,Dammam,51,295773,hyundai,SUV CRETA,Overhead Camshaft,Auto,White,2020,45300
1334,HUN-MID-811,29/05/2020,Karim Ben Salah,MALE,Jordan,Irbid,55,293915,hyundai,SEDAN i20,Overhead Camshaft,Auto,White,2020,24500
1335,HUN-MID-814,29/05/2020,Khalfan Al-Lawati,MALE,Jordan,Aqaba,55,115011,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2020,62300
1336,HUN-MID-817,29/05/2020,Ali Al-Raisi,MALE,Saudi Arabia,Riyadh,44,225528,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2020,25000
1337,HUN-MID-812,30/05/2020,Fawziya Ibrahim,FEMALE,Egypt,Sharkia,39,460589,hyundai,SEDAN i30,Overhead Camshaft,Auto,Red,2020,25100
1338,HUN-MID-810,31/05/2020,Hassan El-Alaoui,MALE,Saudi Arabia,Riyadh,55,448256,hyundai,SEDAN i10,Overhead Camshaft,Auto,Black,2020,23100
1339,HUN-MID-811,31/05/2020,Latifa Al-Binali,FEMALE,Oman,Sur,39,400492,hyundai,SEDAN i20,Overhead Camshaft,Auto,Black,2020,24500
1340,HUN-MID-810,31/05/2020,Faisal Al-Harbi,MALE,Tunisia,Sfax,37,221249,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2020,23100
1341,HUN-MID-812,01/06/2020,Amr Hassan,MALE,Egypt,Cairo,34,161086,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2020,25100
1342,HUN-MID-815,04/06/2020,Mohammed Al-Fayez,MALE,United Arab Emirates,Dubai,37,121942,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2020,21100
1343,HUN-MID-815,04/06/2020,Saad Al-Kuwari,MALE,Bahrain,Manama,52,284522,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2020,21100
1344,HUN-MID-812,04/06/2020,Saad Al-Misnad,MALE,Bahrain,Manama,43,316586,hyundai,SEDAN i30,Overhead Camshaft,Auto,Blue,2020,25100
1345,HUN-MID-817,05/06/2020,Hana Mahmoud,FEMALE,Egypt,Giza,33,82093,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2020,25000
1346,HUN-MID-815,05/06/2020,Ayman Al-Khasawneh,MALE,Oman,Muscat,49,421127,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2020,21100
1347,HUN-MID-817,05/06/2020,Nasser Al-Harbi,MALE,United Arab Emirates,Ras Al Khaimah,45,379856,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2020,25000
1348,HUN-MID-810,05/06/2020,Faisal Al-Rashid,MALE,Oman,Muscat,49,221947,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2020,23100
1349,HUN-MID-814,10/06/2020,Leila El-Mansouri,FEMALE,Bahrain,Muharraq,42,75593,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2020,62300
1350,HUN-MID-817,10/06/2020,Hamad Al-Azmi,MALE,Saudi Arabia,Riyadh,46,361084,hyundai,SUV KONA,Overhead Camshaft,Auto,Red,2020,25000
1351,HUN-MID-815,10/06/2020,Abdulrahman Al-Thani,MALE,Bahrain,Manama,45,322022,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2020,21100
1352,HUN-MID-816,10/06/2020,Ali Al-Habsi,MALE,Qatar,Doha,53,73089,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Blue,2020,12800
1353,HUN-MID-814,10/06/2020,Maryam Al-Hammadi,FEMALE,Morocco,Casablanca,38,375686,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Grey,2020,62300
1354,HUN-MID-812,11/06/2020,Fady Abdelrahman,MALE,Egypt,Alexandria,52,307861,hyundai,SEDAN i30,Overhead Camshaft,Auto,Grey,2020,25100
1355,HUN-MID-816,20/06/2020,Mohamed Ali,MALE,Egypt,Alexandria,42,224153,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2020,12800
1356,HUN-MID-813,24/06/2020,Ehab El-Sayed,MALE,Egypt,Cairo,39,137400,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2020,25000
1357,HUN-MID-817,24/06/2020,Dina Al-Hussein,FEMALE,Morocco,Casablanca,55,241734,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2020,25000
1358,HUN-MID-815,24/06/2020,Bader Al-Harbi,MALE,Morocco,Agadir,55,270273,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2020,21100
1359,HUN-MID-816,24/06/2020,Youssef El-Mahdi,MALE,Saudi Arabia,Dammam,47,489088,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2020,12800
1360,HUN-MID-810,25/06/2020,Said Al-Busaidi,MALE,Algeria,Algiers,36,466744,hyundai,SEDAN i10,Overhead Camshaft,Auto,Blue,2020,23100
1361,HUN-MID-817,25/06/2020,Abdullah Al-Thani,MALE,Saudi Arabia,Mecca,43,280495,hyundai,SUV KONA,Overhead Camshaft,Auto,Black,2020,25000
1362,HUN-MID-819,25/06/2020,Rami Al-Majali,MALE,Qatar,Al Rayyan,50,71753,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2020,45300
1363,HUN-MID-819,28/06/2020,Ahmed Al-Mazrouei,MALE,United Arab Emirates,Abu Dhabi,47,286954,hyundai,SUV CRETA,Overhead Camshaft,Auto,Grey,2020,45300
1364,HUN-MID-817,28/06/2020,Omar Al-Nahyan,MALE,Oman,Sur,53,263055,hyundai,SUV KONA,Overhead Camshaft,Auto,Blue,2020,25000
1365,HUN-MID-814,28/06/2020,Maha Al-Faisal,FEMALE,Jordan,Zarqa,35,442669,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Black,2020,62300
1366,HUN-MID-810,28/06/2020,Nasser Al-Faisal,MALE,Jordan,Karak,41,415873,hyundai,SEDAN i10,Overhead Camshaft,Auto,Blue,2020,23100
1367,HUN-MID-817,02/07/2020,Fathy Kamal,MALE,Egypt,Giza,52,152434,hyundai,SUV KONA,Overhead Camshaft,Auto,White,2020,25000
1368,HUN-MID-813,03/07/2020,Haya Al-Kandari,FEMALE,Algeria,Constantine,53,483264,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2020,25000
1369,HUN-MID-813,03/07/2020,Talal Al-Sabah,MALE,Jordan,Amman,46,361446,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2020,25000
1370,HUN-MID-814,03/07/2020,Youssef El-Alaoui,MALE,Bahrain,Riffa,55,122307,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2020,62300
1371,HUN-MID-814,03/07/2020,Maha Al-Dosari,FEMALE,Jordan,Zarqa,51,479478,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Grey,2020,62300
1372,HUN-MID-815,07/07/2020,Siham Ben Salah,FEMALE,Saudi Arabia,Mecca,43,133358,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2020,21100
1373,HUN-MID-813,07/07/2020,Hassan El-Bouazzaoui,MALE,Saudi Arabia,Jeddah,47,276315,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2020,25000
1374,HUN-MID-813,07/07/2020,Abdulaziz Al-Faisal,MALE,Jordan,Amman,55,62438,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Blue,2020,25000
1375,HUN-MID-812,11/07/2020,Rachid Bouzid,MALE,Saudi Arabia,Jubail,51,290081,hyundai,SEDAN i30,Overhead Camshaft,Auto,Grey,2020,25100
1376,HUN-MID-813,11/07/2020,Firas Al-Khasawneh,MALE,Oman,Ibri,37,229018,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2020,25000
1377,HUN-MID-815,11/07/2020,Bader Al-Sabah,MALE,Tunisia,Sousse,48,438636,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Grey,2020,21100
1378,HUN-MID-818,11/07/2020,Hassan Al-Emadi,MALE,Jordan,Madaba,45,383183,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2020,60350
1379,HUN-MID-813,11/07/2020,Samir Al-Kurdi,MALE,Bahrain,Sitra,40,173489,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Black,2020,25000
1380,HUN-MID-810,15/07/2020,Hassan Al-Emadi,MALE,United Arab Emirates,Sharjah,45,295421,hyundai,SEDAN i10,Overhead Camshaft,Auto,White,2020,23100
1381,HUN-MID-811,15/07/2020,Ali Al-Habsi,MALE,Qatar,Doha,53,475748,hyundai,SEDAN i20,Overhead Camshaft,Auto,Black,2020,24500
1382,HUN-MID-815,15/07/2020,Bader Al-Sabah,MALE,Bahrain,Riffa,48,83133,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2020,21100
1383,HUN-MID-811,15/07/2020,Ziad Al-Masri,MALE,Morocco,Casablanca,50,342335,hyundai,SEDAN i20,Overhead Camshaft,Auto,White,2020,24500
1384,HUN-MID-819,15/07/2020,Ahmed Al-Maawali,MALE,Saudi Arabia,Riyadh,53,158476,hyundai,SUV CRETA,Overhead Camshaft,Auto,White,2020,45300
1385,HUN-MID-815,15/07/2020,Hicham El-Amrani,MALE,Kuwait,Al Ahmadi,44,96840,hyundai,SEDAN SONATA,,Auto,Grey,2020,21100
1386,HUN-MID-816,15/07/2020,Reem Al-Zaabi,FEMALE,Qatar,Al Wakrah,36,296748,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Black,2020,12800
1387,HUN-MID-812,15/07/2020,Fatima Al-Mansouri,FEMALE,Oman,Salalah,37,101949,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2020,25100
1388,HUN-MID-816,15/07/2020,Hessa Al-Mansoori,FEMALE,Morocco,Fes,41,231393,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2020,12800
1389,HUN-MID-813,15/07/2020,Majid Al-Raisi,MALE,Bahrain,A'ali,35,205538,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2020,25000
1390,HUN-MID-812,15/07/2020,Noor Al-Misnad,FEMALE,Morocco,Tangier,49,84375,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2020,25100
1391,HUN-MID-818,15/07/2020,Karim Ben Salah,MALE,Morocco,Casablanca,43,104226,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2020,60350
1392,HUN-MID-815,16/07/2020,Salim Al-Shukaili,MALE,Bahrain,Manama,35,379830,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2020,21100
1393,HUN-MID-813,16/07/2020,Nasser Al-Mohannadi,MALE,United Arab Emirates,Fujairah,50,104653,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2020,25000
1394,HUN-MID-819,16/07/2020,Nasser Al-Kandari,MALE,United Arab Emirates,Abu Dhabi,46,105282,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2020,45300
1395,HUN-MID-810,16/07/2020,Zineb El-Haddad,FEMALE,Saudi Arabia,Khobar,39,277596,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2020,23100
1396,HUN-MID-812,16/07/2020,Ahmed Al-Maawali,MALE,Saudi Arabia,Riyadh,53,301833,hyundai,SEDAN i30,Overhead Camshaft,Auto,White,2020,25100
1397,HUN-MID-813,16/07/2020,Rachid Bouzid,MALE,Bahrain,Isa Town,51,496400,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Grey,2020,25000
1398,HUN-MID-819,16/07/2020,Ziad Al-Masri,MALE,Jordan,Amman,50,329771,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2020,45300
1399,HUN-MID-814,16/07/2020,Hamad Al-Azmi,MALE,Saudi Arabia,Jeddah,46,382343,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Grey,2020,62300
1400,HUN-MID-813,16/07/2020,Hassan Al-Emadi,MALE,United Arab Emirates,Fujairah,45,113091,hyundai,SEDAN ELANTRA,Overhead Camshaft,Auto,Red,2020,25000
1401,HUN-MID-815,16/07/2020,Jassim Al-Kuwari,MALE,Saudi Arabia,Riyadh,45,469483,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2020,21100
1402,HUN-MID-816,16/07/2020,Faisal Al-Mutawa,MALE,Morocco,Rabat,38,232313,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,White,2020,12800
1403,HUN-MID-819,16/07/2020,Samir Al-Kurdi,MALE,Saudi Arabia,Jeddah,40,295016,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2020,45300
1404,HUN-MID-818,16/07/2020,Nasser Al-Kaabi,MALE,Saudi Arabia,Jeddah,50,385366,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2020,60350
1405,HUN-MID-815,16/07/2020,Ibrahim Al-Khasawneh,MALE,Tunisia,Bizerte,53,208453,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Red,2020,21100
1406,HUN-MID-810,16/07/2020,Lina Al-Fayez,FEMALE,Tunisia,Bizerte,38,93518,hyundai,SEDAN i10,Overhead Camshaft,Auto,Red,2020,23100
1407,HUN-MID-814,16/07/2020,Reda El-Mahdi,MALE,Tunisia,Tunis,48,389346,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,White,2020,62300
1408,HUN-MID-819,22/07/2020,Ahmed Sherif,MALE,Egypt,Sharkia,55,167218,hyundai,SUV CRETA,Overhead Camshaft,Auto,Black,2020,45300
1409,HUN-MID-819,22/07/2020,Hassan El-Bouazzaoui,MALE,Jordan,Zarqa,47,373460,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2020,45300
1410,HUN-MID-818,22/07/2020,Sultan Al-Dosari,MALE,Tunisia,Kairouan,43,188517,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2020,60350
1411,HUN-MID-815,22/07/2020,Khalid Al-Rashid,MALE,Kuwait,Al Ahmadi,45,97493,hyundai,SEDAN SONATA,Overhead Camshaft,Auto,Black,2020,21100
1412,HUN-MID-818,27/07/2020,Khalid Al-Harbi,MALE,Qatar,Al Shamal,47,256565,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Grey,2020,60350
1413,HUN-MID-819,27/07/2020,Faisal Al-Rashid,MALE,Oman,Muscat,47,274666,hyundai,SUV CRETA,Overhead Camshaft,Auto,White,2020,45300
1414,HUN-MID-818,27/07/2020,Said Al-Busaidi,MALE,Bahrain,Muharraq,42,462313,hyundai,SUV TUCSON,Overhead Camshaft,Auto,White,2020,60350
1415,HUN-MID-812,27/07/2020,Amani Al-Rashid,FEMALE,Saudi Arabia,Riyadh,35,121640,hyundai,SEDAN i30,Overhead Camshaft,Auto,Black,2020,25100
1416,HUN-MID-816,30/07/2020,Abdulaziz Al-Harbi,MALE,Jordan,Zarqa,51,154526,hyundai,SEDAN ACCENT,Overhead Camshaft,Auto,Grey,2020,12800
1417,HUN-MID-819,30/07/2020,Hassan Al-Maktoum,MALE,Kuwait,Al Ahmadi,54,306116,hyundai,SUV CRETA,Overhead Camshaft,Auto,Red,2020,45300
1418,HUN-MID-818,30/07/2020,Zinedine Ben Ahmed,MALE,Jordan,Amman,54,202036,hyundai,SUV TUCSON,Overhead Camshaft,Auto,Blue,2020,60350
1419,HUN-MID-814,30/07/2020,Sultan Al-Rashid,MALE,Tunisia,Sousse,44,482434,hyundai,SEDAN AZERA,Overhead Camshaft,Auto,Red,2020,62300
